4.59682,-40,0.36
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.99434,0.2,0
0,2.07574,0
0,0,0
0,0,0
0,0,0
0,0,0
2.32714,0,0
0,0,0
0,0,0
0,0,0
24.3095,18.6415,15.1473
21.3328,19.4006,18.3419
8.16654,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.1343,3.14913,13.9565
24.3182,20.3604,18.9291
22.7366,13.9311,16.572
15.7447,4.9406,6.28552
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-3.322,10.1001,14.7008
17.3649,13.5292,11.37
0,0,0
0,0,0
0,0,0
0,0,0
13.907,8.20241,9.65045
18.3982,13.9686,13.5575
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.19107,2.07135,0
0,0,0
0,0,0
0,0,0
0,0,0
14.6534,3.73857,8.03211
0,0,0
20.4687,16.4787,16.9106
18.1426,13.7758,13.8551
0,0,0
0,0,0
0,0,0
0,0,0
22.7919,19.8542,19.8079
23.3704,20.1069,20.2331
23.7184,18.8854,13.5117
0,0,0
0,0,0
0,0,0
22.5436,6.45069,0
23.605,19.7063,18.5162
6.61407,0,0
8.49249,1.78982,1.44738
13.0702,1.41295,5.60799
0,0,0
0,0,0
0,0,0
0,0,0
17.1299,14.3617,17.0411
7.41916,3.01297,2.52384
0,0,0
0,0,0
0,0,0
0,0,0
20.2976,7.5525,9.35786
16.2947,7.8745,5.87125
10.899,2.94803,4.06884
0,0,0
0,0,0
0,0,0
16.3583,2.23222,0
15.3345,10.9406,12.3405
0,0,0
20.3491,13.457,14.9059
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.6105,19.0749,18.3534
19.0972,8.82259,3.29865
6.60774,3.96797,3.96613
0,0,0
0,0,0
0,0,0
0,0,0.530068
2.72196,0,0
20.7014,16.6246,18.3232
18.1122,1.34179,4.16995
0,0,0
0,0,0
0,0.5136,0
0,0,0
0,0,0
6.25549,11.5283,8.12275
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16.4492,3.36037,2.13688
17.4006,15.5837,14.6736
0,0,0
0,0,0
0,0,0
3.15939,7.03049,0.78998
4.58527,7.13346,4.71632
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.509,18.866,19.2567
23.7208,19.9114,19.055
0,0,0
0,0,0
0,0,0
24.8071,20.3692,20.5178
24.2507,20.6924,20.6834
23.8527,20.7268,20.7235
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.64864,0.686257,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.6643,17.5843,14.268
24.4945,20.1091,19.2775
23.6664,20.0187,20.1004
14.0596,0,4.76883
0,0,0
0,0,0
24.7981,16.4926,17.8847
24.7648,20.8265,20.7091
24.4259,19.0376,17.7189
16.0486,4.18105,4.24737
0,0,0
24.7807,20.5395,20.2158
24.9279,20.913,20.8664
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.3301,19.4732,18.6269
24.8701,20.6888,20.8395
0,0,0
0,0,0
0,0,0
0,0,0
24.3485,19.9562,17.7792
24.8248,20.8589,20.7687
6.78253,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.79088,11.2319,10.7567
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20.4048,16.9711,18.1322
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
23.6627,19.6086,19.2945
24.2598,20.3343,20.3915
24.4535,20.492,20.3903
0,0,0
0,0,0
0,0,0
23.8746,16.9565,16.7019
24.3111,20.2206,20.2461
23.1639,4.13578,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.733,12.7537,15.0215
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.6008,20.4481,20.6429
24.5471,17.1121,18.8655
24.616,20.3599,19.9201
0,0,0
0,0,0
0,0,0
24.5822,20.8592,20.8351
24.8379,20.9223,20.9291
24.9421,20.9082,20.8671
16.4448,7.19522,5.86764
0,0,0
0,0,0
0,0,0
8.89247,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,9.52016,2.37346
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.5483,20.7028,20.6333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.65657,4.16043,0
2.3064,0,0
5.92412,0,0
8.83838,0.2,1.39476
0,0,0
0,0,0
22.9386,11.7603,14.43
24.9395,20.4036,20.6772
3.83914,0,0
7.21524,0.843624,1.51444
0,0,0
0,0,0
0,0,0
8.64214,5.43776,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.96,0,0.2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,12.0613,0
24.8705,18.8384,19.4274
5.76077,0,0
0,0,0
0,0,0
0,0,0
22.8706,13.3644,17.0506
24.8048,20.6592,20.4134
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.3268,11.9465,14.3642
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.3965,20.6619,20.4978
23.4901,19.6654,19.3583
0,0,0
0,0,0
0,0,0
0,0,0
21.6849,18.5499,17.2471
24.0164,6.71213,11.5903
0,0,0
0,0,0
0,0,0
0,0,0
18.9932,4.15998,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-9.60849,12.1917,10.99
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-15.3166,13.1624,16.5071
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.8801,19.7524,19.5335
13.3836,11.2983,8.52197
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-19.3247,14.7239,17.3415
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.801,20.5508,20.7066
20.3138,-16.5229,12.178
0,0,0
0,0,0
0,0,0
0,0,0
24.9348,20.9234,20.9194
24.9242,20.9452,20.9523
24.9783,20.9764,20.9535
24.2813,0,10.1245
0,0,0
0,0,0
21.7475,6.90503,4.19101
24.9602,20.8574,20.801
4.99863,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.04161,15.4563,19.4476
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.9728,20.9287,20.909
23.6445,20.7138,20.4956
0,0,0
0,0,0
0,0,0
0,0,0
24.9736,20.9818,20.9815
24.9674,20.9808,20.9758
24.9737,20.8214,20.8832
24.8998,19.9386,20.691
0,0,0
0,0,0
24.638,20.933,20.8443
24.9858,20.9842,20.9861
24.9737,20.9127,20.9115
24.568,12.2317,4.77553
0,0,0
0,0,0
4.88095,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.41806,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10.7619,1.76252,0
1.3613,5.40355,0.2
0,0,0
0,0,0
0,0,0
0,0,0
12.073,1.5693,0
1,0,0.2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15.604,1.99115,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.5783,17.903,19.0799
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.9839,20.8716,20.9196
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,18.0139,5.08454
9.50978,16.47,8.71376
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-4.81663,13.5998,9.31933
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.3281,17.7271,18.268
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
23.1625,20.0642,18.7815
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
23.3279,19.2467,19.9537
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.4232,20.6633,20.4395
-2.28131,15.955,14.3092
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.12745,3.75232,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.8339,20.3307,20.1984
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.9321,20.8798,20.9074
22.2764,11.5324,10.1407
0,0,0
0,0,0
0,0,0
0,0,0
24.9642,20.9603,20.9582
24.9516,15.1657,15.3498
0,0,0
0,0,0
0,0,0
0,0,0
24.973,20.9538,20.9182
24.9787,20.963,20.9455
19.5892,0,5.34971
0,4.69516,0.26272
0,0,0
0,0,0
0,0,0
19.8252,3.85872,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.6665,20.8371,20.8139
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.9765,20.9528,20.9527
6.33235,1.97156,1.92414
0,0,0
0,0,0
0,0,0
0,0,0
24.9871,20.9266,20.9554
24.7124,20.335,20.3271
0,0,0
0,0,0
0,0,0
0,0,0
24.8103,19.9055,19.1468
24.325,18.3775,14.2329
0,0,0
0,0,0
0,0,0
0,0,0
24.2431,11.1225,14.8253
23.9722,16.3442,16.2604
0,0,0
0,0,0
